,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
15992,Laser,Electron,0,al_cpl,al_cpl,264,153
15993,Electromagnetic_spectrum,Energy,1,al_cpl,al_cpl,151,161
15994,Physics,Refraction,0,al_cpl,al_cpl,365,425
15995,Physics,Le_Sage's_theory_of_gravitation,0,al_cpl,al_cpl,365,266
15996,Light,Mirror_image,0,al_cpl,al_cpl,271,313
15997,Field_(physics),Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,188,333
15998,Force,Sound_intensity,0,al_cpl,al_cpl,193,471
15999,Friction,Force,1,al_cpl,al_cpl,200,193
16000,Hertz,Frequency,1,al_cpl,al_cpl,223,199
16001,Electrostatics,Electric_field,1,al_cpl,al_cpl,155,144
16002,Physics,Hardness,0,al_cpl,al_cpl,365,220
16003,Physics,Motion_(physics),0,al_cpl,al_cpl,365,321
16004,Wave,Absorption_spectroscopy,0,al_cpl,al_cpl,539,1
16005,Electron,Magnetic_field,0,al_cpl,al_cpl,153,290
16006,Distance,Potential_energy,0,al_cpl,al_cpl,128,384
16007,Metre,Torque,0,al_cpl,al_cpl,307,510
16008,Geometrical_optics,Crest_(physics),0,al_cpl,al_cpl,209,89
16009,Sound_intensity,Power_(physics),1,al_cpl,al_cpl,471,385
16010,Metre,Ammeter,0,al_cpl,al_cpl,307,14
16011,Frequency,Energy_level,0,al_cpl,al_cpl,199,162
16012,Work_(physics),Electric_potential,0,al_cpl,al_cpl,542,145
16013,Torque,Mass,0,al_cpl,al_cpl,510,294
16014,Mass,Elastic_collision,0,al_cpl,al_cpl,294,140
16015,Acceleration,Equations_of_motion,0,al_cpl,al_cpl,2,168
16016,Distance,Sonic_boom,0,al_cpl,al_cpl,128,469
16017,Physics,Absorption_spectroscopy,0,al_cpl,al_cpl,365,1
16018,Wave,Energy,0,al_cpl,al_cpl,539,161
16019,Mass,Physics,1,al_cpl,al_cpl,294,365
16020,Electromotive_force,Force,1,al_cpl,al_cpl,152,193
16021,Energy,Photoelectric_effect,0,al_cpl,al_cpl,161,363
16022,Metre,Refractive_index,0,al_cpl,al_cpl,307,426
16023,Power_(physics),Sound_intensity,0,al_cpl,al_cpl,385,471
16024,Coulomb's_law,Emission_spectrum,0,al_cpl,al_cpl,87,158
16025,Electromotive_force,Electric_field,1,al_cpl,al_cpl,152,144
16026,Wave,Force,0,al_cpl,al_cpl,539,193
16027,Planet,Force,0,al_cpl,al_cpl,372,193
16028,Gravitational_field,Force,1,al_cpl,al_cpl,217,193
16029,Telescope,Interference_(wave_propagation),0,al_cpl,al_cpl,506,247
16030,Acceleration,Velocity,1,al_cpl,al_cpl,2,533
16031,Virtual_image,Light,1,al_cpl,al_cpl,536,271
16032,Frame_of_reference,Acceleration,0,al_cpl,al_cpl,196,2
16033,Physics,Interference_(wave_propagation),0,al_cpl,al_cpl,365,247
16034,Distance,Electrostatics,0,al_cpl,al_cpl,128,155
16035,Optical_microscope,Laser,0,al_cpl,al_cpl,350,264
16036,Electric_potential_energy,Field_(physics),1,al_cpl,al_cpl,146,188
16037,Free_fall,Speed,1,al_cpl,al_cpl,198,476
16038,Velocity,Energy,0,al_cpl,al_cpl,533,161
16039,Le_Sage's_theory_of_gravitation,Speed,1,al_cpl,al_cpl,266,476
16040,Force,Frame_of_reference,0,al_cpl,al_cpl,193,196
16041,Light,Electron,0,al_cpl,al_cpl,271,153
16042,Intensity_(physics),Force,1,al_cpl,al_cpl,246,193
16043,Field_(physics),Force,0,al_cpl,al_cpl,188,193
16044,Position_(vector),Gravity_of_Earth,0,al_cpl,al_cpl,381,219
16045,Plane_mirror,Specular_reflection,0,al_cpl,al_cpl,371,475
16046,Electrostatics,Insulator_(electricity),0,al_cpl,al_cpl,155,244
16047,Position_(vector),Acceleration,0,al_cpl,al_cpl,381,2
16048,Electromagnetic_radiation,Intensity_(physics),0,al_cpl,al_cpl,150,246
16049,Distance,Electrical_resistance_and_conductance,0,al_cpl,al_cpl,128,149
16050,Refraction,Shock_wave,0,al_cpl,al_cpl,425,456
16051,Transmission_medium,Rarefaction,0,al_cpl,al_cpl,514,410
16052,Distance,Shock_wave,0,al_cpl,al_cpl,128,456
16053,Electric_potential_energy,Force,1,al_cpl,al_cpl,146,193
16054,Total_internal_reflection,Geometrical_optics,0,al_cpl,al_cpl,511,209
16055,Physics,Plasticity_(physics),0,al_cpl,al_cpl,365,373
16056,Work_(physics),Electric_potential_energy,0,al_cpl,al_cpl,542,146
16057,Electric_current,Electrical_resistance_and_conductance,0,al_cpl,al_cpl,143,149
16058,Field_(physics),Magnetic_field,0,al_cpl,al_cpl,188,290
16059,Light,Pigment,0,al_cpl,al_cpl,271,367
16060,Work_(physics),Force,1,al_cpl,al_cpl,542,193
16061,Non-inertial_reference_frame,Motion_(physics),1,al_cpl,al_cpl,335,321
16062,Virtual_image,Ray_(optics),1,al_cpl,al_cpl,536,415
16063,Pigment,Color,1,al_cpl,al_cpl,367,63
16064,Physics,Elasticity_(physics),0,al_cpl,al_cpl,365,141
16065,Length,Sonic_boom,0,al_cpl,al_cpl,268,469
16066,Force,Gravitational_constant,0,al_cpl,al_cpl,193,216
16067,Dispersion_(optics),Amplitude,0,al_cpl,al_cpl,126,15
16068,Position_(vector),Motion_graphs_and_derivatives,0,al_cpl,al_cpl,381,322
16069,Physics,Equations_of_motion,0,al_cpl,al_cpl,365,168
16070,Refraction,Electromagnetic_radiation,0,al_cpl,al_cpl,425,150
16071,Emission_spectrum,Light,0,al_cpl,al_cpl,158,271
16072,Electromotive_force,Magnetic_field,1,al_cpl,al_cpl,152,290
16073,Energy,Sound_intensity,0,al_cpl,al_cpl,161,471
16074,Gravity_of_Earth,Physics,1,al_cpl,al_cpl,219,365
16075,Mechanical_energy,Position_(vector),1,al_cpl,al_cpl,304,381
16076,Electron,Acceleration,0,al_cpl,al_cpl,153,2
16077,Electrostatics,Distance,1,al_cpl,al_cpl,155,128
16078,Gravitational_acceleration,Motion_(physics),1,al_cpl,al_cpl,215,321
16079,Normal_force,Mass,0,al_cpl,al_cpl,339,294
16080,Ohm's_law,Electromotive_force,0,al_cpl,al_cpl,346,152
16081,Electric_potential,Voltmeter,0,al_cpl,al_cpl,145,538
16082,Joule,Electric_potential_energy,0,al_cpl,al_cpl,257,146
16083,Wavelength,Dispersion_(optics),0,al_cpl,al_cpl,540,126
16084,Distance,Electric_potential,0,al_cpl,al_cpl,128,145
16085,Light,Fracture,0,al_cpl,al_cpl,271,195
16086,Kinetic_energy,Friction,0,al_cpl,al_cpl,261,200
16087,Ray_(optics),Transverse_wave,0,al_cpl,al_cpl,415,516
16088,Field_line,Magnetic_field,0,al_cpl,al_cpl,189,290
16089,Physics,Frame_of_reference,0,al_cpl,al_cpl,365,196
16090,Gravity,Gravitational_constant,0,al_cpl,al_cpl,218,216
16091,Plasticity_(physics),Strength_of_materials,0,al_cpl,al_cpl,373,494
16092,Torque,Physics,1,al_cpl,al_cpl,510,365
16093,Gravity,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,218,333
16094,Electron,Photoelectric_effect,0,al_cpl,al_cpl,153,363
16095,Equations_of_motion,Newton's_laws_of_motion,0,al_cpl,al_cpl,168,334
16096,Free_fall,Motion_(physics),1,al_cpl,al_cpl,198,321
16097,Voltage,Electrical_resistance_and_conductance,0,al_cpl,al_cpl,537,149
16098,Frame_of_reference,Motion_(physics),1,al_cpl,al_cpl,196,321
16099,Inertial_frame_of_reference,Light,0,al_cpl,al_cpl,240,271
16100,Motion_(physics),Velocity,0,al_cpl,al_cpl,321,533
16101,Physics,Fatigue_(material),0,al_cpl,al_cpl,365,186
16102,Length,Dispersion_(optics),0,al_cpl,al_cpl,268,126
16103,Energy_level,Emission_spectrum,0,al_cpl,al_cpl,162,158
16104,Field_(physics),Gravitational_field,0,al_cpl,al_cpl,188,217
16105,Electromagnetic_radiation,Force,1,al_cpl,al_cpl,150,193
16106,Motion_graphs_and_derivatives,Velocity,1,al_cpl,al_cpl,322,533
16107,Force,Collision,0,al_cpl,al_cpl,193,62
16108,Photoelectric_effect,Intensity_(physics),0,al_cpl,al_cpl,363,246
16109,Electromagnetic_spectrum,Frequency,1,al_cpl,al_cpl,151,199
16110,Kinetic_energy,Joule,0,al_cpl,al_cpl,261,257
16111,Force,Power_(physics),0,al_cpl,al_cpl,193,385
16112,Interference_(wave_propagation),Standing_wave,0,al_cpl,al_cpl,247,484
16113,Force,Electrical_resistance_and_conductance,0,al_cpl,al_cpl,193,149
16114,Inertial_frame_of_reference,Newton's_laws_of_motion,0,al_cpl,al_cpl,240,334
16115,Normal_force,Euclidean_vector,0,al_cpl,al_cpl,339,170
16116,Gravitational_acceleration,Displacement_(vector),1,al_cpl,al_cpl,215,127
16117,Gravity,Friction,0,al_cpl,al_cpl,218,200
16118,Coulomb's_law,Electron,0,al_cpl,al_cpl,87,153
16119,Magnetism,Electric_field,0,al_cpl,al_cpl,291,144
16120,Mirror_image,Reflection_(physics),1,al_cpl,al_cpl,313,422
16121,Lever,Hooke's_law,0,al_cpl,al_cpl,270,229
16122,Kilogram,Electric_potential,0,al_cpl,al_cpl,260,145
16123,Electromagnetic_radiation,Interference_(wave_propagation),0,al_cpl,al_cpl,150,247
16124,Mass,Frame_of_reference,0,al_cpl,al_cpl,294,196
16125,Electron,Energy_level,0,al_cpl,al_cpl,153,162
16126,Torque,Euclidean_vector,0,al_cpl,al_cpl,510,170
16127,Le_Sage's_theory_of_gravitation,Motion_(physics),1,al_cpl,al_cpl,266,321
16128,Mass,Telescope,0,al_cpl,al_cpl,294,506
16129,Diffraction,Laser,0,al_cpl,al_cpl,122,264
16130,Contact_force,Friction,0,al_cpl,al_cpl,81,200
16131,Displacement_(vector),Gravity_of_Earth,0,al_cpl,al_cpl,127,219
16132,Force,Refractive_index,0,al_cpl,al_cpl,193,426
16133,Light,Laser,0,al_cpl,al_cpl,271,264
16134,Newton's_law_of_universal_gravitation,Speed,0,al_cpl,al_cpl,333,476
16135,Distance,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,128,333
16136,Stiffness,Displacement_(vector),0,al_cpl,al_cpl,493,127
16137,Collision,Inelastic_collision,0,al_cpl,al_cpl,62,238
16138,Physics,Diffraction,0,al_cpl,al_cpl,365,122
16139,Equations_of_motion,Electric_field,0,al_cpl,al_cpl,168,144
16140,Friction,Inelastic_collision,0,al_cpl,al_cpl,200,238
16141,Projectile_motion,Velocity,1,al_cpl,al_cpl,394,533
16142,Diffraction,Reflection_(physics),0,al_cpl,al_cpl,122,422
16143,Light,Scattering,0,al_cpl,al_cpl,271,444
16144,Position_(vector),Equations_of_motion,0,al_cpl,al_cpl,381,168
16145,Electric_field,Dielectric,0,al_cpl,al_cpl,144,120
16146,Field_(physics),Temperature,0,al_cpl,al_cpl,188,507
16147,Le_Sage's_theory_of_gravitation,Energy,0,al_cpl,al_cpl,266,161
16148,Electromagnetic_radiation,Magnet,1,al_cpl,al_cpl,150,289
16149,Emission_spectrum,Electric_field,1,al_cpl,al_cpl,158,144
16150,Wave,Scattering,0,al_cpl,al_cpl,539,444
16151,Mechanical_energy,Potential_energy,1,al_cpl,al_cpl,304,384
16152,Electromagnetic_radiation,Electrical_conductor,0,al_cpl,al_cpl,150,147
16153,Projectile_motion,Position_(vector),1,al_cpl,al_cpl,394,381
16154,Potential_energy,Gravity_of_Earth,0,al_cpl,al_cpl,384,219
16155,Speed,Friction,0,al_cpl,al_cpl,476,200
16156,Refraction,Wave,1,al_cpl,al_cpl,425,539
16157,Transverse_wave,Magnetic_field,0,al_cpl,al_cpl,516,290
16158,Dielectric,Friction,0,al_cpl,al_cpl,120,200
16159,Temperature,Emission_spectrum,0,al_cpl,al_cpl,507,158
16160,Wave,Interference_(wave_propagation),0,al_cpl,al_cpl,539,247
16161,Electrical_resistance_and_conductance,Insulator_(electricity),0,al_cpl,al_cpl,149,244
16162,Electromagnetic_radiation,Emission_spectrum,0,al_cpl,al_cpl,150,158
16163,Motion_(physics),Work_(physics),0,al_cpl,al_cpl,321,542
16164,Motion_(physics),Mechanical_energy,0,al_cpl,al_cpl,321,304
16165,Potential_energy,Mass,0,al_cpl,al_cpl,384,294
16166,Scalar_(mathematics),Hooke's_law,0,al_cpl,al_cpl,440,229
16167,Non-inertial_reference_frame,Frame_of_reference,1,al_cpl,al_cpl,335,196
16168,Energy,Kinetic_energy,0,al_cpl,al_cpl,161,261
16169,Stiffness,Elasticity_(physics),0,al_cpl,al_cpl,493,141
16170,Velocity,Doppler_effect,0,al_cpl,al_cpl,533,134
16171,Physics,Dispersion_(optics),0,al_cpl,al_cpl,365,126
16172,Potential_energy,Electrostatics,0,al_cpl,al_cpl,384,155
16173,Wave,Electron,0,al_cpl,al_cpl,539,153
16174,Torque,Work_(physics),0,al_cpl,al_cpl,510,542
16175,Energy,Hardness,0,al_cpl,al_cpl,161,220
16176,Distance,Mechanical_energy,0,al_cpl,al_cpl,128,304
16177,Gravity_of_Earth,Displacement_(vector),1,al_cpl,al_cpl,219,127
16178,Mass,Shock_wave,0,al_cpl,al_cpl,294,456
16179,Refraction,Snell's_law,0,al_cpl,al_cpl,425,467
16180,Reflection_(physics),Magnification,0,al_cpl,al_cpl,422,292
16181,Collision,Mechanical_energy,0,al_cpl,al_cpl,62,304
16182,Inertial_frame_of_reference,Acceleration,0,al_cpl,al_cpl,240,2
16183,Coulomb's_law,Magnetism,0,al_cpl,al_cpl,87,291
16184,Gravity_of_Earth,Position_(vector),1,al_cpl,al_cpl,219,381
16185,Hertz,Electron,0,al_cpl,al_cpl,223,153
16186,Kinetic_energy,Energy,1,al_cpl,al_cpl,261,161
16187,Kilogram,Magnet,0,al_cpl,al_cpl,260,289
16188,Interference_(wave_propagation),Amplitude,1,al_cpl,al_cpl,247,15
16189,Snell's_law,Distance,1,al_cpl,al_cpl,467,128
16190,Sound,Sound_intensity,0,al_cpl,al_cpl,470,471
16191,Snell's_law,Amplitude,0,al_cpl,al_cpl,467,15
16192,Normal_force,Speed,0,al_cpl,al_cpl,339,476
16193,Scalar_multiplication,Scalar_(mathematics),1,al_cpl,al_cpl,441,440
16194,Physics,Deformation_(engineering),0,al_cpl,al_cpl,365,110
16195,Force,Tension_(physics),0,al_cpl,al_cpl,193,508
16196,Angle_of_incidence,Electron,0,al_cpl,al_cpl,19,153
16197,Doppler_effect,Sonic_boom,0,al_cpl,al_cpl,134,469
16198,Force,Work_(physics),0,al_cpl,al_cpl,193,542
16199,Kinetic_energy,Temperature,0,al_cpl,al_cpl,261,507
16200,Amplitude,Huygens–Fresnel_principle,0,al_cpl,al_cpl,15,230
16201,Insulator_(electricity),Electron,0,al_cpl,al_cpl,244,153
16202,Gravitational_acceleration,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,215,333
16203,Velocity,Interference_(wave_propagation),0,al_cpl,al_cpl,533,247
16204,Wave,Frequency,0,al_cpl,al_cpl,539,199
16205,Capacitance,Joule,0,al_cpl,al_cpl,47,257
16206,Electron,Electric_potential_energy,0,al_cpl,al_cpl,153,146
16207,Physics,Velocity,0,al_cpl,al_cpl,365,533
16208,Compass,Magnetism,0,al_cpl,al_cpl,66,291
16209,Free_fall,Gravity,1,al_cpl,al_cpl,198,218
16210,Snell's_law,Angle_of_incidence,1,al_cpl,al_cpl,467,19
16211,Plane_mirror,Reflection_(physics),0,al_cpl,al_cpl,371,422
16212,Electromagnetic_spectrum,Refractive_index,0,al_cpl,al_cpl,151,426
16213,Voltage,Magnet,0,al_cpl,al_cpl,537,289
16214,Distance,Euclidean_vector,0,al_cpl,al_cpl,128,170
16215,Inertial_frame_of_reference,Distance,1,al_cpl,al_cpl,240,128
16216,Gravitational_field,Acceleration,0,al_cpl,al_cpl,217,2
16217,Deformation_(engineering),Elasticity_(physics),0,al_cpl,al_cpl,110,141
16218,Refractive_index,Wave,1,al_cpl,al_cpl,426,539
16219,Gravitational_field,Physics,1,al_cpl,al_cpl,217,365
16220,Virtual_image,Real_image,0,al_cpl,al_cpl,536,416
16221,Length,Virtual_image,0,al_cpl,al_cpl,268,536
16222,Capacitance,Electric_potential_energy,0,al_cpl,al_cpl,47,146
16223,Equations_of_motion,Acceleration,1,al_cpl,al_cpl,168,2
16224,Temperature,Refraction,0,al_cpl,al_cpl,507,425
16225,Magnetic_field,Force,1,al_cpl,al_cpl,290,193
16226,Distance,Intensity_(physics),0,al_cpl,al_cpl,128,246
16227,Wave,Amplitude,0,al_cpl,al_cpl,539,15
16228,Equations_of_motion,Position_(vector),1,al_cpl,al_cpl,168,381
16229,Hooke's_law,Physics,1,al_cpl,al_cpl,229,365
16230,Wavelength,Laser,0,al_cpl,al_cpl,540,264
16231,Deformation_(engineering),Physics,1,al_cpl,al_cpl,110,365
16232,Hooke's_law,Acceleration,0,al_cpl,al_cpl,229,2
16233,Refractive_index,Wavelength,0,al_cpl,al_cpl,426,540
16234,Distance,Field_(physics),0,al_cpl,al_cpl,128,188
16235,Snell's_law,Light,1,al_cpl,al_cpl,467,271
16236,Emission_spectrum,Electromagnetic_radiation,1,al_cpl,al_cpl,158,150
16237,Length,Friction,0,al_cpl,al_cpl,268,200
16238,Inertial_frame_of_reference,Elastic_collision,0,al_cpl,al_cpl,240,140
16239,Force,Joule,0,al_cpl,al_cpl,193,257
16240,Free_fall,Velocity,1,al_cpl,al_cpl,198,533
16241,Dispersion_(optics),Snell's_law,0,al_cpl,al_cpl,126,467
16242,Ohm,Joule,0,al_cpl,al_cpl,345,257
16243,Newton's_law_of_universal_gravitation,Distance,1,al_cpl,al_cpl,333,128
16244,Wavelength,Telescope,0,al_cpl,al_cpl,540,506
16245,Force,Inelastic_collision,0,al_cpl,al_cpl,193,238
16246,Collision,Kinetic_energy,0,al_cpl,al_cpl,62,261
16247,Gravity,Physics,1,al_cpl,al_cpl,218,365
16248,Equations_of_motion,Electric_current,0,al_cpl,al_cpl,168,143
16249,Gravity,Free_fall,0,al_cpl,al_cpl,218,198
16250,Electromagnetic_spectrum,Temperature,0,al_cpl,al_cpl,151,507
16251,Equations_of_motion,Amplitude,0,al_cpl,al_cpl,168,15
16252,Magnet,Electromagnetic_spectrum,0,al_cpl,al_cpl,289,151
16253,Total_internal_reflection,Refraction,1,al_cpl,al_cpl,511,425
16254,Velocity,Distance,1,al_cpl,al_cpl,533,128
16255,Length,Displacement_(vector),0,al_cpl,al_cpl,268,127
16256,Wave,Photoelectric_effect,0,al_cpl,al_cpl,539,363
16257,Gravitational_field,Distance,1,al_cpl,al_cpl,217,128
16258,Refraction,Angle_of_incidence,0,al_cpl,al_cpl,425,19
16259,Electromotive_force,Electric_current,1,al_cpl,al_cpl,152,143
16260,Specular_reflection,Reflection_(physics),1,al_cpl,al_cpl,475,422
16261,Speed,Acceleration,0,al_cpl,al_cpl,476,2
16262,Kinetic_energy,Mass,1,al_cpl,al_cpl,261,294
16263,Mass,Kinetic_energy,0,al_cpl,al_cpl,294,261
16264,Motion_(physics),Electric_potential_energy,0,al_cpl,al_cpl,321,146
16265,Electrical_resistance_and_conductance,Ohm's_law,1,al_cpl,al_cpl,149,346
16266,Distance,Doppler_effect,0,al_cpl,al_cpl,128,134
16267,Electromagnetic_radiation,Light,0,al_cpl,al_cpl,150,271
16268,Electric_field,Electric_potential_energy,0,al_cpl,al_cpl,144,146
16269,Physics,Torque,0,al_cpl,al_cpl,365,510
16270,Electromagnetic_spectrum,Hertz,0,al_cpl,al_cpl,151,223
16271,Equations_of_motion,Motion_(physics),1,al_cpl,al_cpl,168,321
16272,Gravitational_field,Mass,1,al_cpl,al_cpl,217,294
16273,Euclidean_vector,Electric_field,0,al_cpl,al_cpl,170,144
16274,Distance,Work_(physics),0,al_cpl,al_cpl,128,542
16275,Euclidean_vector,Magnetic_field,0,al_cpl,al_cpl,170,290
16276,Distance,Wave,0,al_cpl,al_cpl,128,539
16277,Shock_wave,Energy,1,al_cpl,al_cpl,456,161
16278,Physics,Newton's_laws_of_motion,0,al_cpl,al_cpl,365,334
16279,Ray_(optics),Real_image,0,al_cpl,al_cpl,415,416
16280,Telescope,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,506,333
16281,Force,Lever,0,al_cpl,al_cpl,193,270
16282,Relative_velocity,Distance,1,al_cpl,al_cpl,428,128
16283,Kilogram,Gravitational_field,0,al_cpl,al_cpl,260,217
16284,Electric_potential,Displacement_(vector),1,al_cpl,al_cpl,145,127
16285,Electromotive_force,Physics,1,al_cpl,al_cpl,152,365
16286,Energy_level,Standing_wave,0,al_cpl,al_cpl,162,484
16287,Angle_of_incidence,Refractive_index,0,al_cpl,al_cpl,19,426
16288,Metre,Joule,0,al_cpl,al_cpl,307,257
16289,Energy,Magnet,0,al_cpl,al_cpl,161,289
16290,Creep_(deformation),Fracture,0,al_cpl,al_cpl,88,195
16291,Gravity,Le_Sage's_theory_of_gravitation,0,al_cpl,al_cpl,218,266
16292,Velocity,Insulator_(electricity),0,al_cpl,al_cpl,533,244
16293,Length,Inertial_frame_of_reference,0,al_cpl,al_cpl,268,240
16294,Metre,Intensity_(physics),0,al_cpl,al_cpl,307,246
16295,Work_(physics),Physics,1,al_cpl,al_cpl,542,365
16296,Displacement_(vector),Projectile_motion,0,al_cpl,al_cpl,127,394
16297,Le_Sage's_theory_of_gravitation,Inelastic_collision,0,al_cpl,al_cpl,266,238
16298,Force,Energy,0,al_cpl,al_cpl,193,161
16299,Electrostatics,Position_(vector),1,al_cpl,al_cpl,155,381
16300,Field_(physics),Field_line,0,al_cpl,al_cpl,188,189
16301,Kinetic_energy,Intensity_(physics),0,al_cpl,al_cpl,261,246
16302,Torque,Lever,1,al_cpl,al_cpl,510,270
16303,Length,Euclidean_vector,0,al_cpl,al_cpl,268,170
16304,Distance,Dispersion_(optics),0,al_cpl,al_cpl,128,126
16305,Dielectric,Electrical_conductor,0,al_cpl,al_cpl,120,147
16306,Projectile_motion,Gravity,1,al_cpl,al_cpl,394,218
16307,Inertial_frame_of_reference,Mass,0,al_cpl,al_cpl,240,294
16308,Amplitude,Interference_(wave_propagation),0,al_cpl,al_cpl,15,247
16309,Work_(physics),Mechanical_energy,0,al_cpl,al_cpl,542,304
16310,Electrical_resistance_and_conductance,Series_and_parallel_circuits,0,al_cpl,al_cpl,149,453
16311,Direction_(geometry),Compass,0,al_cpl,al_cpl,124,66
16312,Force,Fatigue_(material),0,al_cpl,al_cpl,193,186
16313,Mass,Free_fall,0,al_cpl,al_cpl,294,198
16314,Potential_energy,Mechanical_energy,0,al_cpl,al_cpl,384,304
16315,Acceleration,Euclidean_vector,1,al_cpl,al_cpl,2,170
16316,Electric_current,Magnet,0,al_cpl,al_cpl,143,289
16317,Velocity,Tension_(physics),0,al_cpl,al_cpl,533,508
16318,Mechanical_energy,Distance,1,al_cpl,al_cpl,304,128
16319,Emission_spectrum,Magnet,1,al_cpl,al_cpl,158,289
16320,Length,Tension_(physics),0,al_cpl,al_cpl,268,508
16321,Distance,Gravitational_constant,0,al_cpl,al_cpl,128,216
16322,Velocity,Magnetism,0,al_cpl,al_cpl,533,291
16323,Field_(physics),Elasticity_(physics),0,al_cpl,al_cpl,188,141
16324,Deformation_(engineering),Force,1,al_cpl,al_cpl,110,193
16325,Mass,Work_(physics),0,al_cpl,al_cpl,294,542
16326,Distance,Magnetic_field,0,al_cpl,al_cpl,128,290
16327,Position_(vector),Electric_potential_energy,0,al_cpl,al_cpl,381,146
16328,Geometrical_optics,Ray_(optics),1,al_cpl,al_cpl,209,415
16329,Physics,Electromagnetic_spectrum,0,al_cpl,al_cpl,365,151
16330,Kinetic_energy,Physics,1,al_cpl,al_cpl,261,365
16331,Diffraction,Wave,1,al_cpl,al_cpl,122,539
16332,Metre,Magnetism,0,al_cpl,al_cpl,307,291
16333,Snell's_law,Motion_(physics),1,al_cpl,al_cpl,467,321
16334,Free_fall,Gravitational_acceleration,1,al_cpl,al_cpl,198,215
16335,Distance,Velocity,0,al_cpl,al_cpl,128,533
16336,Electromagnetic_spectrum,Wavelength,1,al_cpl,al_cpl,151,540
16337,Light,Wavelength,0,al_cpl,al_cpl,271,540
16338,Standing_wave,Frequency,1,al_cpl,al_cpl,484,199
16339,Ray_(optics),Geometrical_optics,0,al_cpl,al_cpl,415,209
16340,Physics,Creep_(deformation),0,al_cpl,al_cpl,365,88
16341,Energy_level,Physics,1,al_cpl,al_cpl,162,365
16342,Magnet,Dielectric,0,al_cpl,al_cpl,289,120
16343,Le_Sage's_theory_of_gravitation,Gravity,1,al_cpl,al_cpl,266,218
16344,Planet,Motion_(physics),0,al_cpl,al_cpl,372,321
16345,Power_(physics),Electromagnetic_radiation,0,al_cpl,al_cpl,385,150
16346,Reflection_(physics),Electric_field,0,al_cpl,al_cpl,422,144
16347,Telescope,Refracting_telescope,0,al_cpl,al_cpl,506,424
16348,Electric_field,Electron,0,al_cpl,al_cpl,144,153
16349,Mirror_image,Wave,1,al_cpl,al_cpl,313,539
16350,Electromotive_force,Magnet,1,al_cpl,al_cpl,152,289
16351,Distance,Force,0,al_cpl,al_cpl,128,193
16352,Distance,Projectile_motion,0,al_cpl,al_cpl,128,394
16353,Ohm's_law,Ohm,0,al_cpl,al_cpl,346,345
16354,Metre,Speed,0,al_cpl,al_cpl,307,476
16355,Force,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,193,333
16356,Electrostatics,Coulomb's_law,1,al_cpl,al_cpl,155,87
16357,Mechanical_energy,Inelastic_collision,0,al_cpl,al_cpl,304,238
16358,Refractive_index,Distance,1,al_cpl,al_cpl,426,128
16359,Inertial_frame_of_reference,Physics,1,al_cpl,al_cpl,240,365
16360,Torque,Magnet,0,al_cpl,al_cpl,510,289
