conceptA,conceptB,isPrerequisite,dataset
1196,1194,0,moocDSA
1196,1021,0,moocDSA
1196,1513,0,moocDSA
1196,1563,0,moocDSA
1196,531,0,moocDSA
1196,1446,1,moocDSA
1196,446,0,moocDSA
1196,489,0,moocDSA
1196,827,0,moocDSA
1197,260,0,al_cpl
1197,1570,0,al_cpl
1197,391,0,al_cpl
1197,132,0,al_cpl
1197,884,0,al_cpl
1197,1115,0,al_cpl
1197,535,0,al_cpl
1198,1044,1,moocDSA
1198,726,0,moocDSA
1198,1175,0,moocDSA
1198,815,0,moocDSA
1198,489,0,moocDSA
1198,1021,0,moocDSA
1198,1194,0,moocDSA
1198,1071,1,moocDSA
1198,1206,0,moocDSA
1198,445,0,moocDSA
1198,916,0,moocDSA
1198,19,0,moocDSA
1198,1590,1,moocDSA
1198,1170,0,moocDSA
1198,265,0,moocDSA
1198,188,0,moocDSA
1198,1580,1,moocDSA
1199,134,0,moocML
1199,317,0,moocML
1199,1030,0,moocML
1199,1271,0,moocML
1199,616,0,moocML
1199,1294,0,moocML
1199,1533,0,moocML
1199,784,0,moocML
1199,1063,0,moocML
1199,1214,0,moocML
1199,124,0,moocML
1199,1259,0,moocML
1199,882,0,moocML
1199,603,0,moocML
1199,381,0,moocML
1199,745,0,moocML
1199,1067,0,moocML
1200,105,0,al_cpl
1200,43,0,al_cpl
1200,1525,0,al_cpl
1200,741,0,al_cpl
1200,1553,0,al_cpl
1201,25,0,al_cpl
1201,473,0,al_cpl
1201,262,0,al_cpl
1201,202,0,al_cpl
1201,738,1,al_cpl
1201,213,0,al_cpl
1201,704,0,al_cpl
1202,372,1,drive
1202,787,1,drive
1202,294,1,drive
1202,1098,0,drive
1202,1169,1,drive
1202,597,1,drive
1202,889,1,drive
1203,1332,1,al_cpl
1203,81,1,al_cpl
1203,1502,1,al_cpl
1203,1093,1,al_cpl
1203,914,1,al_cpl
1204,181,0,moocML
1204,503,0,moocML
1204,799,1,moocML
1204,1330,1,moocML
1204,855,1,moocML
1204,199,1,moocML
1204,317,0,moocML
1204,1062,0,moocML
1204,404,0,moocML
1204,878,1,moocML
1204,1097,1,moocML
1204,981,0,moocML
1204,944,1,moocML
1205,1048,1,drive
1205,1070,1,drive
1205,243,1,drive
1205,1366,1,drive
1205,650,1,drive
1205,133,1,drive
1205,310,1,drive
1205,922,1,drive
1205,1285,1,drive
1205,492,0,drive
1206,181,0,moocML
1206,1271,0,moocML
1206,1039,0,moocML
1206,18,0,moocML
1206,429,0,moocML
1206,124,0,moocML
1206,662,0,moocML
1206,1483,0,moocML
1206,520,0,moocML
1206,404,0,moocML
1206,282,0,moocML
1206,1482,0,moocML
1206,602,0,moocML
1206,277,0,moocML
1206,646,0,moocML
1206,1259,0,moocML
1206,369,0,moocML
1206,878,0,moocML
1206,1214,0,moocML
1206,1360,0,moocML
1206,1533,0,moocML
1206,1075,0,moocML
1207,1511,0,al_cpl
1207,1375,0,al_cpl
1207,510,0,al_cpl
1207,1312,0,al_cpl
1207,747,0,al_cpl
1207,115,0,al_cpl
1207,921,0,al_cpl
1207,5,0,al_cpl
1207,1570,0,al_cpl
1207,954,0,al_cpl
1207,936,0,al_cpl
1207,884,0,al_cpl
1207,1152,0,al_cpl
1207,1318,0,al_cpl
1207,790,0,al_cpl
1207,1538,0,al_cpl
1207,801,0,al_cpl
1207,733,0,al_cpl
1207,336,0,al_cpl
1207,772,0,al_cpl
1207,741,0,al_cpl
1207,1528,0,al_cpl
1207,453,0,al_cpl
1207,918,0,al_cpl
1207,1061,0,al_cpl
1207,1351,0,al_cpl
1207,1540,0,al_cpl
1207,1553,0,al_cpl
1207,153,0,al_cpl
1207,121,0,al_cpl
1207,1341,0,al_cpl
1207,740,0,al_cpl
1207,1126,0,al_cpl
1207,1324,0,al_cpl
1207,411,0,al_cpl
1207,1193,0,al_cpl
1207,1146,0,al_cpl
1207,143,0,al_cpl
1207,690,0,al_cpl
1207,408,0,al_cpl
1207,140,0,al_cpl
1207,1589,0,al_cpl
1207,1549,0,al_cpl
1207,1079,0,al_cpl
1207,1581,0,al_cpl
1207,1115,0,al_cpl
1207,1224,0,al_cpl
1207,904,0,al_cpl
1207,478,0,al_cpl
1207,1054,0,al_cpl
1207,132,0,al_cpl
1207,1484,0,al_cpl
1207,315,0,al_cpl
1207,995,0,al_cpl
1207,144,0,al_cpl
1207,785,0,al_cpl
1207,1508,0,al_cpl
1207,1408,0,al_cpl
1207,994,0,al_cpl
1207,538,0,al_cpl
1207,582,0,al_cpl
1207,340,0,al_cpl
1207,648,0,al_cpl
1207,588,0,al_cpl
1207,333,0,al_cpl
1207,365,0,al_cpl
1207,1211,0,al_cpl
1207,372,0,al_cpl
1207,43,0,al_cpl
1207,187,0,al_cpl
1207,1353,0,al_cpl
1207,1258,0,al_cpl
1207,1174,0,al_cpl
1207,160,0,al_cpl
1207,228,0,al_cpl
1207,68,0,al_cpl
1207,1159,0,al_cpl
1207,87,0,al_cpl
1207,519,0,al_cpl
1207,579,0,al_cpl
1207,1049,0,al_cpl
1207,805,0,al_cpl
1207,586,0,al_cpl
1207,822,0,al_cpl
1208,637,1,drive
1208,888,1,drive
1208,627,1,drive
1208,513,0,drive
1208,1239,1,drive
1208,1265,0,drive
1208,48,0,drive
1209,870,0,drive
1210,757,1,drive
1210,637,1,drive
1210,389,1,drive
1210,1239,1,drive
1210,48,1,drive
1210,1265,1,drive
1210,513,1,drive
1210,888,1,drive
1210,1012,1,drive
1210,627,1,drive
1211,1541,0,al_cpl
1211,266,0,al_cpl
1212,126,1,al_cpl
1212,579,1,al_cpl
1212,546,1,al_cpl
1212,908,0,al_cpl
1212,1318,1,al_cpl
1212,1258,1,al_cpl
1212,1436,0,al_cpl
1212,1159,1,al_cpl
1212,990,1,al_cpl
1212,964,0,al_cpl
1212,1054,1,al_cpl
1212,115,1,al_cpl
1212,1341,0,al_cpl
1212,1404,1,al_cpl
1212,510,1,al_cpl
1212,1397,0,al_cpl
1212,1524,0,al_cpl
1213,56,0,drive
1213,1419,0,drive
1213,926,0,drive
1213,98,0,drive
1214,1289,1,al_cpl
1215,1496,1,al_cpl
1215,1025,1,al_cpl
1215,460,1,al_cpl
1215,1376,1,al_cpl
1215,1301,1,al_cpl
1215,1093,1,al_cpl
1216,496,1,moocDSA
1216,214,0,moocDSA
1216,1194,0,moocDSA
1216,1127,0,moocDSA
1216,1175,0,moocDSA
1216,1013,0,moocDSA
1216,1314,0,moocDSA
1216,920,0,moocDSA
1217,715,1,drive
1218,752,1,al_cpl
1218,1093,1,al_cpl
1218,1502,1,al_cpl
1219,1127,0,moocDSA
1219,703,0,moocDSA
1219,226,0,moocDSA
1219,815,0,moocDSA
1219,26,0,moocDSA
1220,122,1,drive
1221,1383,1,drive
1221,310,1,drive
1221,1366,1,drive
1221,1070,1,drive
1221,922,1,drive
1221,1285,1,drive
1221,133,1,drive
1221,650,1,drive
1222,786,0,al_cpl
1222,247,0,al_cpl
1223,726,0,moocDSA
1223,1206,0,moocDSA
1223,517,0,moocDSA
1223,191,1,moocDSA
1223,1013,0,moocDSA
1223,1170,0,moocDSA
1223,596,0,moocDSA
1223,484,0,moocDSA
1223,1175,0,moocDSA
1223,923,0,moocDSA
1223,7,0,moocDSA
1223,445,0,moocDSA
1223,815,0,moocDSA
1223,593,1,moocDSA
1223,864,0,moocDSA
1223,1127,0,moocDSA
1223,368,0,moocDSA
1223,531,0,moocDSA
1223,9,0,moocDSA
1223,1314,0,moocDSA
1223,872,1,moocDSA
1223,1522,0,moocDSA
1223,214,0,moocDSA
1223,1377,0,moocDSA
1224,616,0,moocML
1224,547,0,moocML
1225,533,0,drive
1225,355,0,drive
1226,987,0,moocML
1226,1105,0,moocML
1226,855,1,moocML
1226,509,0,moocML
1226,561,0,moocML
1226,1154,1,moocML
1226,1047,1,moocML
1226,1218,0,moocML
1226,337,0,moocML
1226,1396,0,moocML
1226,563,1,moocML
1226,58,0,moocML
1226,646,0,moocML
1226,1086,0,moocML
1226,296,0,moocML
1226,1063,1,moocML
1226,1533,0,moocML
1226,1444,0,moocML
1226,603,0,moocML
1226,1075,1,moocML
1226,1062,0,moocML
1226,423,1,moocML
1226,622,0,moocML
1226,1401,0,moocML
1226,381,0,moocML
1226,547,0,moocML
1226,688,0,moocML
1226,156,0,moocML
1226,314,1,moocML
1226,620,0,moocML
1226,878,0,moocML
1226,1235,0,moocML
1226,973,1,moocML
1226,975,0,moocML
1226,673,0,moocML
1226,439,0,moocML
1226,1217,1,moocML
1226,1214,0,moocML
1226,1487,0,moocML
1226,263,0,moocML
1226,653,1,moocML
1226,881,0,moocML
1226,1067,0,moocML
1226,830,0,moocML
1226,843,0,moocML
1226,846,1,moocML
1226,1514,0,moocML
1226,966,0,moocML
1226,1259,1,moocML
1226,662,1,moocML
1226,178,0,moocML
1226,1536,0,moocML
1226,828,0,moocML
1226,1437,0,moocML
1226,1488,0,moocML
1226,317,0,moocML
1226,1482,1,moocML
1226,437,1,moocML
1226,944,0,moocML
1226,1212,1,moocML
1226,1434,0,moocML
1226,1172,0,moocML
1226,1056,0,moocML
1226,1097,0,moocML
1226,134,0,moocML
1226,1355,1,moocML
1226,981,0,moocML
1226,277,0,moocML
1226,264,0,moocML
1226,616,0,moocML
1226,882,0,moocML
1226,1483,0,moocML
1226,404,1,moocML
1226,95,0,moocML
1226,124,0,moocML
1226,1133,0,moocML
1226,799,0,moocML
1227,1557,1,drive
1227,1426,1,drive
1228,81,1,al_cpl
1228,1240,1,al_cpl
1228,1502,1,al_cpl
1228,202,1,al_cpl
1228,1453,1,al_cpl
1228,1338,1,al_cpl
1228,1363,1,al_cpl
1228,1343,1,al_cpl
1229,1211,0,al_cpl
1229,831,0,al_cpl
1229,1085,0,al_cpl
1230,266,0,al_cpl
1230,536,0,al_cpl
1231,1110,0,al_cpl
1231,999,1,al_cpl
1231,1384,0,al_cpl
1231,1093,1,al_cpl
1232,1099,1,drive
1232,1276,1,drive
1232,402,1,drive
1232,1268,1,drive
1233,306,0,moocML
1234,1114,0,moocDSA
1235,41,1,moocML
1235,975,1,moocML
1235,878,1,moocML
1235,401,1,moocML
1235,1196,1,moocML
1235,423,1,moocML
1236,1205,1,moocML
1236,317,0,moocML
1236,1062,0,moocML
1236,113,1,moocML
1236,943,1,moocML
1237,911,0,drive
1238,1281,0,al_cpl
1238,1054,0,al_cpl
1238,579,0,al_cpl
1238,1211,0,al_cpl
1238,1553,0,al_cpl
1238,1159,0,al_cpl
1238,908,0,al_cpl
1239,1267,0,drive
1239,600,0,drive
1239,532,0,drive
1239,474,0,drive
1239,33,0,drive
1239,763,0,drive
1239,891,0,drive
1239,1151,0,drive
1239,789,0,drive
1239,54,0,drive
1239,239,0,drive
1240,783,0,moocML
1240,1259,1,moocML
1240,477,0,moocML
1240,646,0,moocML
1240,502,1,moocML
1240,404,0,moocML
1240,493,1,moocML
1240,199,1,moocML
1240,181,0,moocML
1240,264,0,moocML
1240,1487,1,moocML
1240,616,0,moocML
1240,1533,0,moocML
1240,124,0,moocML
1240,1401,1,moocML
1240,1075,0,moocML
1240,1582,1,moocML
1240,503,0,moocML
1240,754,0,moocML
1240,1097,1,moocML
1240,393,0,moocML
1240,799,1,moocML
1240,337,0,moocML
1240,561,0,moocML
1240,1483,0,moocML
1240,673,0,moocML
1240,855,1,moocML
1240,878,1,moocML
1240,944,1,moocML
1240,317,0,moocML
1240,1330,1,moocML
1240,563,1,moocML
1240,1062,0,moocML
1240,1067,0,moocML
1240,437,1,moocML
1240,981,0,moocML
1241,1229,0,al_cpl
1241,1282,0,al_cpl
1241,1357,0,al_cpl
1241,514,0,al_cpl
1241,686,0,al_cpl
1241,1473,0,al_cpl
1241,684,0,al_cpl
1241,72,0,al_cpl
1241,397,0,al_cpl
1241,1272,0,al_cpl
1241,1186,0,al_cpl
1241,363,0,al_cpl
1241,1179,0,al_cpl
1241,320,0,al_cpl
1241,1093,1,al_cpl
1241,193,0,al_cpl
1242,65,0,drive
1243,445,1,moocDSA
1243,19,1,moocDSA
1243,214,0,moocDSA
1243,726,0,moocDSA
1243,36,0,moocDSA
1243,1021,0,moocDSA
1243,827,1,moocDSA
1243,717,1,moocDSA
1243,1206,1,moocDSA
1243,1565,0,moocDSA
1243,1175,0,moocDSA
1243,251,0,moocDSA
1244,1013,0,moocDSA
1244,484,0,moocDSA
1244,1446,1,moocDSA
1244,1194,0,moocDSA
1244,1106,1,moocDSA
1244,1175,0,moocDSA
1244,1170,0,moocDSA
1245,1062,0,moocML
1245,317,0,moocML
1245,745,0,moocML
1245,646,1,moocML
1245,878,1,moocML
1245,561,0,moocML
1245,688,0,moocML
1245,1434,1,moocML
1246,964,1,al_cpl
1246,1397,0,al_cpl
1246,312,0,al_cpl
1246,579,0,al_cpl
1246,453,0,al_cpl
1246,1436,0,al_cpl
1246,657,1,al_cpl
1246,908,0,al_cpl
1246,741,0,al_cpl
1247,726,0,moocDSA
1247,446,0,moocDSA
1247,1513,0,moocDSA
1247,819,1,moocDSA
1247,368,0,moocDSA
1247,1175,0,moocDSA
1247,1071,1,moocDSA
1247,484,0,moocDSA
1247,1522,0,moocDSA
1247,366,0,moocDSA
1247,705,0,moocDSA
1247,1021,0,moocDSA
1247,1490,0,moocDSA
1247,251,0,moocDSA
1247,1394,0,moocDSA
1247,946,1,moocDSA
1247,1198,0,moocDSA
1247,872,1,moocDSA
1247,593,0,moocDSA
1247,1489,0,moocDSA
1247,815,0,moocDSA
1247,1170,0,moocDSA
1247,64,0,moocDSA
1247,1462,0,moocDSA
1247,1418,0,moocDSA
1248,826,0,al_cpl
1249,9,0,moocDSA
1249,214,0,moocDSA
1249,1418,1,moocDSA
1249,1175,0,moocDSA
1250,1376,0,al_cpl
1250,1317,0,al_cpl
1250,1543,0,al_cpl
1250,293,0,al_cpl
1250,812,0,al_cpl
1250,1025,0,al_cpl
1250,460,0,al_cpl
1250,1216,0,al_cpl
1250,1289,0,al_cpl
1250,684,0,al_cpl
1250,1596,0,al_cpl
1250,760,0,al_cpl
1250,837,0,al_cpl
1250,842,0,al_cpl
1250,999,0,al_cpl
1251,473,0,al_cpl
1251,161,0,al_cpl
1251,1352,0,al_cpl
1251,953,0,al_cpl
1251,1240,1,al_cpl
1251,1517,0,al_cpl
1251,1299,0,al_cpl
1251,40,0,al_cpl
1251,116,0,al_cpl
1251,761,0,al_cpl
1251,1102,0,al_cpl
1251,526,0,al_cpl
1251,1338,1,al_cpl
1251,334,0,al_cpl
1251,1247,0,al_cpl
1251,1057,0,al_cpl
1251,935,0,al_cpl
1251,202,1,al_cpl
1251,262,0,al_cpl
1251,1300,0,al_cpl
1251,213,0,al_cpl
1251,1138,0,al_cpl
1251,913,0,al_cpl
1251,1036,0,al_cpl
1251,892,0,al_cpl
1251,46,0,al_cpl
1251,385,0,al_cpl
1251,735,0,al_cpl
1251,81,1,al_cpl
1251,392,0,al_cpl
1251,558,0,al_cpl
1251,418,0,al_cpl
1251,452,0,al_cpl
1251,1237,0,al_cpl
1251,290,0,al_cpl
1251,1093,1,al_cpl
1251,1477,0,al_cpl
1251,555,0,al_cpl
1251,1502,1,al_cpl
1251,276,0,al_cpl
1251,1343,1,al_cpl
1251,1311,0,al_cpl
1251,1138,0,al_cpl
1251,1372,0,al_cpl
1251,1287,0,al_cpl
1251,81,1,al_cpl
1251,475,0,al_cpl
1251,86,0,al_cpl
1251,147,0,al_cpl
1251,1502,1,al_cpl
1251,508,0,al_cpl
1251,202,1,al_cpl
1251,1338,1,al_cpl
1251,807,0,al_cpl
1251,1280,0,al_cpl
1251,1118,0,al_cpl
1251,725,0,al_cpl
1252,383,0,moocML
1252,602,0,moocML
1252,296,0,moocML
1252,1015,1,moocML
1252,18,0,moocML
1252,616,0,moocML
1252,1153,1,moocML
1252,673,0,moocML
1252,653,0,moocML
1252,503,0,moocML
1252,1421,1,moocML
1252,1154,0,moocML
1252,1274,1,moocML
1252,170,0,moocML
1252,241,1,moocML
1252,455,0,moocML
1252,986,0,moocML
1252,649,1,moocML
1253,473,0,al_cpl
1253,1453,0,al_cpl
1253,1338,0,al_cpl
1253,25,0,al_cpl
1253,262,0,al_cpl
1253,1240,0,al_cpl
1254,839,0,drive
1254,223,1,drive
1254,845,1,drive
1254,849,0,drive
1254,667,0,drive
1254,1076,0,drive
1254,99,0,drive
1255,1376,1,al_cpl
1255,1542,1,al_cpl
1255,1301,1,al_cpl
1255,1093,1,al_cpl
1255,1289,1,al_cpl
1256,946,1,moocDSA
1256,819,1,moocDSA
1256,1175,1,moocDSA
1257,1003,1,al_cpl
1257,1156,1,al_cpl
1257,568,0,al_cpl
1257,1364,1,al_cpl
1258,1508,0,al_cpl
1259,513,1,drive
1260,1277,0,al_cpl
1260,232,0,al_cpl
1260,119,0,al_cpl
1260,50,0,al_cpl
1260,965,0,al_cpl
1260,1162,0,al_cpl
1260,1037,0,al_cpl
1260,727,0,al_cpl
1260,10,0,al_cpl
1260,1568,0,al_cpl
1260,641,0,al_cpl
1260,469,0,al_cpl
1261,81,0,al_cpl
1261,1148,0,al_cpl
1261,1093,1,al_cpl
1261,1527,0,al_cpl
1261,1502,1,al_cpl
1261,575,0,al_cpl
1261,202,0,al_cpl
1262,1093,1,al_cpl
1263,104,1,drive
1263,1094,1,drive
1263,305,1,drive
1264,1490,0,moocDSA
1264,1489,0,moocDSA
1264,531,0,moocDSA
1264,658,0,moocDSA
1264,1418,0,moocDSA
1264,251,0,moocDSA
1264,1291,0,moocDSA
1264,1013,0,moocDSA
1264,259,0,moocDSA
1264,923,0,moocDSA
1264,596,0,moocDSA
1264,1495,0,moocDSA
1264,1315,0,moocDSA
1265,1109,1,drive
1265,1007,1,drive
1265,440,1,drive
1266,1189,0,moocDSA
1266,422,1,moocDSA
1266,446,0,moocDSA
1266,1523,0,moocDSA
1266,1249,0,moocDSA
1266,864,0,moocDSA
1266,261,0,moocDSA
1266,64,0,moocDSA
1266,1490,0,moocDSA
1266,445,0,moocDSA
1266,910,1,moocDSA
1266,257,1,moocDSA
1266,1144,0,moocDSA
1266,327,0,moocDSA
1266,1234,1,moocDSA
1266,226,0,moocDSA
1266,887,0,moocDSA
1266,811,0,moocDSA
1267,1376,1,al_cpl
1267,1093,1,al_cpl
1267,1496,1,al_cpl
1267,686,1,al_cpl
1267,1301,1,al_cpl
1267,1025,1,al_cpl
1267,1289,1,al_cpl
1267,1440,1,al_cpl
1267,1282,1,al_cpl
1267,460,1,al_cpl
1268,252,0,al_cpl
1268,1574,1,al_cpl
1268,802,1,al_cpl
1268,50,1,al_cpl
1268,1033,1,al_cpl
1268,727,1,al_cpl
1268,758,1,al_cpl
1269,1093,1,al_cpl
1269,1502,1,al_cpl
1269,202,0,al_cpl
1269,555,1,al_cpl
1269,418,0,al_cpl
1270,528,1,moocDSA
1270,960,1,moocDSA
1270,1198,1,moocDSA
1270,433,1,moocDSA
1270,1163,1,moocDSA
1271,1074,0,drive
1271,1430,0,drive
1271,406,0,drive
1271,1176,0,drive
1271,554,0,drive
1271,901,0,drive
1271,480,0,drive
1271,27,0,drive
1271,714,0,drive
1271,698,0,drive
1271,427,0,drive
1272,802,1,al_cpl
1272,1033,1,al_cpl
1272,50,1,al_cpl
1272,727,1,al_cpl
1272,1574,1,al_cpl
1273,1289,1,al_cpl
1273,1496,1,al_cpl
1273,1093,1,al_cpl
1273,866,0,al_cpl
1273,794,0,al_cpl
1273,1301,1,al_cpl
1273,280,0,al_cpl
1273,460,1,al_cpl
1273,1025,1,al_cpl
1274,493,0,moocML
1274,1271,0,moocML
1274,282,0,moocML
1274,646,0,moocML
1274,1097,0,moocML
1275,1533,0,moocML
1275,1062,0,moocML
1275,784,1,moocML
1275,317,0,moocML
1276,218,0,drive
1277,1318,1,al_cpl
1277,801,1,al_cpl
1277,1079,0,al_cpl
1277,1258,1,al_cpl
1277,1404,1,al_cpl
1277,597,1,al_cpl
1277,1126,0,al_cpl
1277,648,1,al_cpl
1277,5,1,al_cpl
1277,315,0,al_cpl
1277,712,1,al_cpl
1277,372,1,al_cpl
1277,411,0,al_cpl
1278,1206,0,moocDSA
1278,827,0,moocDSA
1278,1377,0,moocDSA
1278,1021,0,moocDSA
1278,1418,0,moocDSA
1278,484,0,moocDSA
1278,596,0,moocDSA
1278,445,0,moocDSA
1278,489,1,moocDSA
1278,326,0,moocDSA
1278,1213,0,moocDSA
1278,482,0,moocDSA
1278,1175,0,moocDSA
1278,251,0,moocDSA
1278,1171,0,moocDSA
1279,878,0,moocML
1279,646,0,moocML
1280,516,1,moocML
1280,404,0,moocML
1280,855,1,moocML
1280,662,0,moocML
1280,885,1,moocML
1280,181,0,moocML
1280,1536,1,moocML
1280,1401,0,moocML
1280,1097,0,moocML
1280,878,0,moocML
1280,830,0,moocML
1280,1526,1,moocML
1280,1437,0,moocML
1280,1548,1,moocML
1280,981,0,moocML
1280,437,1,moocML
1280,799,0,moocML
1280,547,0,moocML
1280,561,0,moocML
1280,846,1,moocML
1280,1067,0,moocML
1280,616,0,moocML
1281,848,1,moocDSA
1281,1418,1,moocDSA
1281,593,1,moocDSA
1281,1391,1,moocDSA
1281,446,1,moocDSA
1281,1522,0,moocDSA
1281,368,0,moocDSA
1281,9,0,moocDSA
1282,1206,0,moocDSA
1282,1513,0,moocDSA
1282,368,0,moocDSA
1282,265,0,moocDSA
1282,445,0,moocDSA
1282,257,0,moocDSA
1282,1495,0,moocDSA
1282,1011,0,moocDSA
1282,1314,0,moocDSA
1282,433,0,moocDSA
1282,726,0,moocDSA
1282,366,0,moocDSA
1282,188,0,moocDSA
1282,1377,0,moocDSA
1282,1443,0,moocDSA
1282,1127,0,moocDSA
1282,827,0,moocDSA
1282,815,0,moocDSA
1282,1394,0,moocDSA
1282,1418,0,moocDSA
1282,1226,0,moocDSA
1282,682,0,moocDSA
1282,1175,0,moocDSA
1282,1194,0,moocDSA
1282,1170,0,moocDSA
1282,1013,0,moocDSA
1282,1523,0,moocDSA
1282,446,0,moocDSA
1282,484,0,moocDSA
1282,251,0,moocDSA
1282,949,0,moocDSA
1282,396,0,moocDSA
1282,1021,0,moocDSA
1283,864,0,moocDSA
1283,531,0,moocDSA
1283,433,0,moocDSA
1283,1490,1,moocDSA
1283,366,0,moocDSA
1284,214,0,moocDSA
1284,190,0,moocDSA
1284,658,0,moocDSA
1284,9,1,moocDSA
1284,1315,1,moocDSA
1284,920,0,moocDSA
1284,977,0,moocDSA
1284,1391,0,moocDSA
1284,1254,1,moocDSA
1284,251,0,moocDSA
1284,1447,1,moocDSA
1284,1418,1,moocDSA
1284,1106,1,moocDSA
1284,1170,1,moocDSA
1284,1489,0,moocDSA
1284,1175,1,moocDSA
1284,1013,0,moocDSA
1284,923,0,moocDSA
1284,1443,0,moocDSA
1284,484,1,moocDSA
1284,1291,0,moocDSA
1284,815,0,moocDSA
1284,576,0,moocDSA
1284,596,0,moocDSA
1284,1213,0,moocDSA
1284,1446,1,moocDSA
1284,1269,0,moocDSA
1284,1194,0,moocDSA
1285,1289,1,al_cpl
1285,460,0,al_cpl
1285,1473,0,al_cpl
1285,1236,0,al_cpl
1285,837,0,al_cpl
1285,364,0,al_cpl
1285,1357,0,al_cpl
1285,323,0,al_cpl
1285,1309,0,al_cpl
1285,293,0,al_cpl
1285,1089,0,al_cpl
1285,1130,0,al_cpl
1285,1307,0,al_cpl
1285,192,0,al_cpl
1285,655,0,al_cpl
1285,1210,0,al_cpl
1285,284,0,al_cpl
1285,1093,1,al_cpl
1285,343,0,al_cpl
1285,812,0,al_cpl
1285,1410,0,al_cpl
1285,349,0,al_cpl
1285,280,0,al_cpl
1285,798,0,al_cpl
1285,1301,1,al_cpl
1285,952,0,al_cpl
1285,1376,0,al_cpl
1285,1481,0,al_cpl
1285,1113,0,al_cpl
1285,866,0,al_cpl
1285,679,0,al_cpl
1286,526,0,al_cpl
1286,1138,0,al_cpl
1286,300,1,al_cpl
1286,213,0,al_cpl
1286,738,0,al_cpl
1286,202,1,al_cpl
1286,475,0,al_cpl
1286,1527,1,al_cpl
1286,392,0,al_cpl
1286,334,0,al_cpl
1286,179,0,al_cpl
1286,1300,0,al_cpl
1286,81,1,al_cpl
1286,238,0,al_cpl
1286,1502,1,al_cpl
1286,1019,0,al_cpl
1287,1496,1,al_cpl
1287,1596,0,al_cpl
1287,1093,1,al_cpl
1287,812,0,al_cpl
1287,460,1,al_cpl
1287,1309,0,al_cpl
1287,1376,1,al_cpl
1287,1025,1,al_cpl
1287,765,0,al_cpl
1287,219,0,al_cpl
1287,686,0,al_cpl
1287,1559,0,al_cpl
1287,1089,0,al_cpl
1287,1282,0,al_cpl
1287,1289,1,al_cpl
1287,1301,1,al_cpl
1288,388,1,drive
1289,202,0,al_cpl
1289,725,0,al_cpl
1289,213,0,al_cpl
1289,1517,0,al_cpl
1289,1497,0,al_cpl
1289,169,0,al_cpl
1289,686,0,al_cpl
1289,953,0,al_cpl
1289,892,0,al_cpl
1289,452,0,al_cpl
1289,558,0,al_cpl
1289,295,0,al_cpl
1289,42,0,al_cpl
1289,1111,0,al_cpl
1289,202,0,al_cpl
1289,1083,0,al_cpl
1289,1413,0,al_cpl
1289,475,0,al_cpl
1289,363,0,al_cpl
1289,1398,0,al_cpl
1289,385,0,al_cpl
1289,767,0,al_cpl
1289,115,0,al_cpl
1289,1280,0,al_cpl
1289,189,0,al_cpl
1289,307,0,al_cpl
1289,167,0,al_cpl
1289,1376,0,al_cpl
1289,523,0,al_cpl
1289,46,0,al_cpl
1289,25,0,al_cpl
1289,287,0,al_cpl
1289,1338,0,al_cpl
1289,935,0,al_cpl
1289,229,0,al_cpl
1289,1354,0,al_cpl
1289,1240,0,al_cpl
1289,385,0,al_cpl
1289,161,0,al_cpl
1289,567,0,al_cpl
1289,52,0,al_cpl
1289,678,0,al_cpl
1289,116,0,al_cpl
1289,575,0,al_cpl
1289,1587,0,al_cpl
1289,1556,0,al_cpl
1289,1280,0,al_cpl
1289,1102,0,al_cpl
1289,988,0,al_cpl
1289,599,0,al_cpl
1289,352,0,al_cpl
1289,430,0,al_cpl
1289,674,0,al_cpl
1289,81,0,al_cpl
1289,1332,0,al_cpl
1289,1138,0,al_cpl
1289,1237,0,al_cpl
1289,467,0,al_cpl
1289,514,0,al_cpl
1289,735,0,al_cpl
1289,1082,0,al_cpl
1289,829,0,al_cpl
1289,913,0,al_cpl
1289,1299,0,al_cpl
1289,1424,0,al_cpl
1289,1453,0,al_cpl
1289,953,0,al_cpl
1289,1240,0,al_cpl
1289,1247,0,al_cpl
1289,1468,0,al_cpl
1289,467,0,al_cpl
1289,807,0,al_cpl
1289,40,0,al_cpl
1289,142,0,al_cpl
1289,334,0,al_cpl
1289,494,0,al_cpl
1289,844,0,al_cpl
1289,295,0,al_cpl
1289,1060,0,al_cpl
1289,254,0,al_cpl
1289,500,0,al_cpl
1289,752,0,al_cpl
1289,929,0,al_cpl
1289,392,0,al_cpl
1289,1166,0,al_cpl
1289,844,0,al_cpl
1289,1343,0,al_cpl
1289,761,0,al_cpl
1289,1091,0,al_cpl
1289,1166,0,al_cpl
1289,1160,0,al_cpl
1289,320,0,al_cpl
1289,1138,0,al_cpl
1289,508,0,al_cpl
1289,1352,0,al_cpl
1289,1453,0,al_cpl
1289,238,0,al_cpl
1289,175,0,al_cpl
1289,290,0,al_cpl
1289,1161,0,al_cpl
1289,1216,0,al_cpl
1289,1338,0,al_cpl
1289,377,0,al_cpl
1289,1332,0,al_cpl
1289,1247,0,al_cpl
1289,1118,0,al_cpl
1289,473,0,al_cpl
1289,614,0,al_cpl
1289,479,0,al_cpl
1289,738,0,al_cpl
1289,704,0,al_cpl
1289,1300,0,al_cpl
1289,526,0,al_cpl
1289,507,0,al_cpl
1289,97,0,al_cpl
