,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind,fileB
13162,1206,404,0,moocML,mooc,135,35,mooc
13161,1206,369,0,moocML,mooc,135,237,mooc
13170,1206,1482,0,moocML,mooc,135,271,mooc
13245,1207,1115,0,al_cpl,al_cpl,365,313,al_cpl
13244,1207,954,0,al_cpl,al_cpl,365,110,al_cpl
13243,1207,733,0,al_cpl,al_cpl,365,373,al_cpl
13242,1207,140,0,al_cpl,al_cpl,365,507,al_cpl
13241,1207,1061,0,al_cpl,al_cpl,365,469,al_cpl
13237,1207,884,0,al_cpl,al_cpl,365,475,al_cpl
13239,1207,1540,0,al_cpl,al_cpl,365,335,al_cpl
13238,1207,936,0,al_cpl,al_cpl,365,467,al_cpl
13236,1207,340,0,al_cpl,al_cpl,365,334,al_cpl
13246,1207,582,0,al_cpl,al_cpl,365,1,al_cpl
13186,1207,160,0,al_cpl,al_cpl,365,247,al_cpl
13247,1207,1258,0,al_cpl,al_cpl,365,321,al_cpl
13184,1207,143,0,al_cpl,al_cpl,365,200,al_cpl
13249,1207,1408,0,al_cpl,al_cpl,365,155,al_cpl
13250,1207,115,0,al_cpl,al_cpl,365,170,al_cpl
13251,1207,1528,0,al_cpl,al_cpl,365,229,al_cpl
13252,1207,1146,0,al_cpl,al_cpl,365,333,al_cpl
13253,1207,336,0,al_cpl,al_cpl,365,294,al_cpl
13254,1207,790,0,al_cpl,al_cpl,365,322,al_cpl
13255,1207,1224,0,al_cpl,al_cpl,365,158,al_cpl
13185,1207,648,0,al_cpl,al_cpl,365,261,al_cpl
13235,1207,586,0,al_cpl,al_cpl,365,120,al_cpl
13183,1207,1570,0,al_cpl,al_cpl,365,422,al_cpl
13182,1207,1549,0,al_cpl,al_cpl,365,493,al_cpl
13181,1207,538,0,al_cpl,al_cpl,365,134,al_cpl
13248,1207,408,0,al_cpl,al_cpl,365,216,al_cpl
13234,1207,1353,0,al_cpl,al_cpl,365,151,al_cpl
13187,1207,805,0,al_cpl,al_cpl,365,516,al_cpl
13232,1207,5,0,al_cpl,al_cpl,365,193,al_cpl
13233,1207,690,0,al_cpl,al_cpl,365,168,al_cpl
13207,1207,740,0,al_cpl,al_cpl,365,150,al_cpl
13206,1207,411,0,al_cpl,al_cpl,365,266,al_cpl
13205,1207,144,0,al_cpl,al_cpl,365,510,al_cpl
13204,1207,1511,0,al_cpl,al_cpl,365,514,al_cpl
13203,1207,1312,0,al_cpl,al_cpl,365,456,al_cpl
13202,1207,1351,0,al_cpl,al_cpl,365,218,al_cpl
13201,1207,1589,0,al_cpl,al_cpl,365,186,al_cpl
13200,1207,918,0,al_cpl,al_cpl,365,304,al_cpl
13199,1207,68,0,al_cpl,al_cpl,365,215,al_cpl
13198,1207,1318,0,al_cpl,al_cpl,365,128,al_cpl
13197,1207,315,0,al_cpl,al_cpl,365,240,al_cpl
13196,1207,43,0,al_cpl,al_cpl,365,144,al_cpl
13195,1207,365,0,al_cpl,al_cpl,365,88,al_cpl
13194,1207,1324,0,al_cpl,al_cpl,365,141,al_cpl
13193,1207,1159,0,al_cpl,al_cpl,365,542,al_cpl
13192,1207,510,0,al_cpl,al_cpl,365,127,al_cpl
13191,1207,478,0,al_cpl,al_cpl,365,217,al_cpl
13190,1207,1484,0,al_cpl,al_cpl,365,140,al_cpl
13189,1207,1538,0,al_cpl,al_cpl,365,410,al_cpl
13188,1207,588,0,al_cpl,al_cpl,365,539,al_cpl
13209,1207,995,0,al_cpl,al_cpl,365,425,al_cpl
13210,1207,333,0,al_cpl,al_cpl,365,220,al_cpl
13208,1207,1174,0,al_cpl,al_cpl,365,246,al_cpl
13240,1207,785,0,al_cpl,al_cpl,365,494,al_cpl
13223,1207,1079,0,al_cpl,al_cpl,365,238,al_cpl
13224,1207,1553,0,al_cpl,al_cpl,365,145,al_cpl
13225,1207,1341,0,al_cpl,al_cpl,365,290,al_cpl
13226,1207,772,0,al_cpl,al_cpl,365,162,al_cpl
13227,1207,994,0,al_cpl,al_cpl,365,198,al_cpl
13221,1207,187,0,al_cpl,al_cpl,365,394,al_cpl
13220,1207,1211,0,al_cpl,al_cpl,365,152,al_cpl
13219,1207,228,0,al_cpl,al_cpl,365,81,al_cpl
13218,1207,1508,0,al_cpl,al_cpl,365,126,al_cpl
13222,1207,1126,0,al_cpl,al_cpl,365,384,al_cpl
13217,1207,1054,0,al_cpl,al_cpl,365,161,al_cpl
13215,1207,579,0,al_cpl,al_cpl,365,146,al_cpl
13214,1207,519,0,al_cpl,al_cpl,365,424,al_cpl
13213,1207,747,0,al_cpl,al_cpl,365,484,al_cpl
13212,1207,1193,0,al_cpl,al_cpl,365,385,al_cpl
13211,1207,921,0,al_cpl,al_cpl,365,444,al_cpl
13228,1207,904,0,al_cpl,al_cpl,365,508,al_cpl
13229,1207,1581,0,al_cpl,al_cpl,365,270,al_cpl
13230,1207,1375,0,al_cpl,al_cpl,365,196,al_cpl
13231,1207,453,0,al_cpl,al_cpl,365,291,al_cpl
13216,1207,132,0,al_cpl,al_cpl,365,122,al_cpl
13256,1208,1093,1,pseudo,drive,435,298,al_cpl
13259,1208,637,1,drive,drive,279,686,drive
13258,1208,888,1,drive,drive,279,687,drive
13256,1208,745,0,pseudo,drive,339,324,mooc
13256,1208,627,1,drive,drive,279,695,drive
13257,1208,48,0,drive,drive,279,325,drive
13260,1208,513,0,drive,drive,279,324,drive
13261,1209,870,0,drive,drive,308,716,drive
13262,1210,1404,1,pseudo,drive,193,365,al_cpl
13262,1210,1289,1,pseudo,drive,280,342,al_cpl
13262,1210,745,0,pseudo,drive,339,324,mooc
13262,1210,369,0,pseudo,drive,272,237,mooc
13262,1210,1093,1,pseudo,drive,435,298,al_cpl
13262,1210,603,0,pseudo,drive,401,107,mooc
13269,1210,627,1,drive,drive,283,695,drive
13262,1210,389,1,drive,drive,283,166,drive
13265,1210,637,1,drive,drive,283,686,drive
13266,1210,1012,1,drive,drive,283,163,drive
13267,1210,48,1,drive,drive,283,325,drive
13268,1210,757,1,drive,drive,283,693,drive
13270,1210,1265,1,drive,drive,283,694,drive
13264,1210,888,1,drive,drive,283,687,drive
13263,1210,513,1,drive,drive,283,324,drive
13271,1211,1541,0,al_cpl,al_cpl,337,31,al_cpl
13272,1211,266,0,al_cpl,al_cpl,337,212,al_cpl
13280,1212,510,1,al_cpl,al_cpl,155,127,al_cpl
13275,1212,1318,1,al_cpl,al_cpl,155,128,al_cpl
13276,1212,1397,0,al_cpl,al_cpl,155,154,al_cpl
13277,1212,964,0,al_cpl,al_cpl,155,537,al_cpl
13278,1212,546,1,al_cpl,al_cpl,155,188,al_cpl
13279,1212,579,1,al_cpl,al_cpl,155,146,al_cpl
13273,1212,1159,1,al_cpl,al_cpl,155,542,al_cpl
13274,1212,1436,0,al_cpl,al_cpl,155,257,al_cpl
13281,1212,126,1,al_cpl,al_cpl,155,87,al_cpl
13282,1212,990,1,al_cpl,al_cpl,155,381,al_cpl
13283,1212,1524,0,al_cpl,al_cpl,155,244,al_cpl
13284,1212,1258,1,al_cpl,al_cpl,155,321,al_cpl
13285,1212,1404,1,al_cpl,al_cpl,155,365,al_cpl
13286,1212,908,0,al_cpl,al_cpl,155,153,al_cpl
13288,1213,56,0,drive,drive,430,887,drive
13289,1213,926,0,drive,drive,430,903,drive
13287,1213,98,0,drive,drive,430,879,drive
13290,1214,1289,1,al_cpl,al_cpl,38,342,al_cpl
13291,1215,1404,1,pseudo,al_cpl,193,365,al_cpl
13291,1215,1301,1,al_cpl,al_cpl,228,25,al_cpl
13292,1215,460,1,al_cpl,al_cpl,228,379,al_cpl
13293,1215,1376,1,al_cpl,al_cpl,228,7,al_cpl
13294,1215,1496,1,al_cpl,al_cpl,228,324,al_cpl
13291,1215,966,0,pseudo,al_cpl,272,311,mooc
13291,1215,603,0,pseudo,al_cpl,401,107,mooc
13291,1215,208,1,pseudo,al_cpl,280,8,al_cpl
13296,1215,1093,1,al_cpl,al_cpl,228,298,al_cpl
13291,1215,1289,1,pseudo,al_cpl,280,342,al_cpl
13291,1215,1502,1,pseudo,al_cpl,435,210,al_cpl
13295,1215,1025,1,al_cpl,al_cpl,228,245,al_cpl
13291,1215,1062,0,pseudo,al_cpl,272,118,mooc
13291,1215,745,0,pseudo,al_cpl,339,324,mooc
13297,1216,920,0,moocDSA,mooc,393,320,mooc
13298,1216,1013,0,moocDSA,mooc,393,319,mooc
13299,1216,1127,0,moocDSA,mooc,393,195,mooc
13300,1216,1175,0,moocDSA,mooc,393,333,mooc
13301,1216,1194,0,moocDSA,mooc,393,208,mooc
13302,1216,214,0,moocDSA,mooc,393,281,mooc
13303,1216,1314,0,moocDSA,mooc,393,40,mooc
13304,1217,715,1,drive,drive,233,419,drive
13305,1218,1093,1,al_cpl,al_cpl,523,298,al_cpl
13306,1218,752,1,al_cpl,al_cpl,523,524,al_cpl
13307,1219,815,0,moocDSA,mooc,274,242,mooc
13308,1219,1127,0,moocDSA,mooc,274,195,mooc
13309,1219,703,0,moocDSA,mooc,274,254,mooc
13310,1219,226,0,moocDSA,mooc,274,234,mooc
13311,1219,26,0,moocDSA,mooc,274,189,mooc
13312,1220,122,1,drive,drive,131,455,drive
13313,1221,1285,1,drive,drive,359,799,drive
13314,1221,1383,1,drive,drive,359,802,drive
13315,1221,1070,1,drive,drive,359,800,drive
13316,1221,650,1,drive,drive,359,801,drive
13317,1221,1366,1,drive,drive,359,805,drive
13318,1221,310,1,drive,drive,359,803,drive
13319,1222,247,0,al_cpl,al_cpl,317,488,al_cpl
13320,1222,786,0,al_cpl,al_cpl,317,492,al_cpl
13335,1223,593,1,moocDSA,mooc,212,62,mooc
13331,1223,1522,0,moocDSA,mooc,212,235,mooc
13332,1223,596,0,moocDSA,mooc,212,90,mooc
13333,1223,484,0,moocDSA,mooc,212,297,mooc
13334,1223,531,0,moocDSA,mooc,212,379,mooc
13336,1223,1170,0,moocDSA,mooc,212,116,mooc
13340,1223,864,0,moocDSA,mooc,212,164,mooc
13338,1223,726,0,moocDSA,mooc,212,20,mooc
13339,1223,9,0,moocDSA,mooc,212,151,mooc
13321,1223,1404,1,pseudo,mooc,193,365,al_cpl
13341,1223,191,1,moocDSA,mooc,212,369,mooc
13337,1223,815,0,moocDSA,mooc,212,242,mooc
13321,1223,1502,1,pseudo,mooc,435,210,al_cpl
13321,1223,673,0,pseudo,mooc,270,29,mooc
13321,1223,445,0,moocDSA,mooc,212,93,mooc
13321,1223,700,0,pseudo,mooc,185,289,mooc
13342,1223,1377,0,moocDSA,mooc,212,154,mooc
13330,1223,923,0,moocDSA,mooc,212,419,mooc
13329,1223,1206,0,moocDSA,mooc,212,122,mooc
13328,1223,517,0,moocDSA,mooc,212,380,mooc
13327,1223,214,0,moocDSA,mooc,212,281,mooc
13322,1223,1127,0,moocDSA,mooc,212,195,mooc
13326,1223,1175,0,moocDSA,mooc,212,333,mooc
13325,1223,872,1,moocDSA,mooc,212,260,mooc
13324,1223,7,0,moocDSA,mooc,212,86,mooc
13323,1223,368,0,moocDSA,mooc,212,172,mooc
13344,1224,616,0,moocML,mooc,140,28,mooc
13343,1224,547,0,moocML,mooc,140,75,mooc
13345,1225,533,0,drive,drive,59,484,drive
13346,1225,355,0,drive,drive,59,768,drive
13347,1226,601,0,pseudo,mooc,339,197,mooc
13347,1226,1401,0,pseudo,mooc,401,170,mooc
13353,1226,1482,1,moocML,mooc,42,271,mooc
13347,1226,1435,0,pseudo,mooc,244,307,mooc
13347,1226,923,0,pseudo,mooc,151,419,mooc
13355,1226,1154,1,moocML,mooc,42,134,mooc
13418,1226,846,1,moocML,mooc,42,294,mooc
13347,1226,616,0,pseudo,mooc,256,28,mooc
13352,1226,1396,0,moocML,mooc,42,13,mooc
13356,1226,563,1,moocML,mooc,42,387,mooc
13350,1226,1212,1,moocML,mooc,42,372,mooc
13349,1226,830,0,moocML,mooc,42,227,mooc
13348,1226,882,0,moocML,mooc,42,224,mooc
13347,1226,317,0,moocML,mooc,42,147,mooc
13417,1226,1444,0,moocML,mooc,42,325,mooc
13347,1226,1404,1,pseudo,mooc,193,365,al_cpl
13347,1226,1093,1,pseudo,mooc,435,298,al_cpl
13347,1226,208,1,pseudo,mooc,280,8,al_cpl
13347,1226,1033,1,pseudo,mooc,98,99,al_cpl
13347,1226,1364,1,pseudo,mooc,427,486,al_cpl
13351,1226,1075,1,moocML,mooc,42,312,mooc
13416,1226,1536,0,moocML,mooc,42,350,mooc
13397,1226,1487,0,moocML,mooc,42,33,mooc
13414,1226,1488,0,moocML,mooc,42,213,mooc
13377,1226,437,1,moocML,mooc,42,173,mooc
13378,1226,337,0,moocML,mooc,42,304,mooc
13379,1226,1514,0,moocML,mooc,42,264,mooc
13380,1226,881,0,moocML,mooc,42,275,mooc
13381,1226,1086,0,moocML,mooc,42,406,mooc
13382,1226,603,0,moocML,mooc,42,107,mooc
13383,1226,673,0,moocML,mooc,42,29,mooc
13376,1226,653,1,moocML,mooc,42,209,mooc
13384,1226,547,0,moocML,mooc,42,75,mooc
13386,1226,296,0,moocML,mooc,42,211,mooc
13387,1226,1235,0,moocML,mooc,42,199,mooc
13388,1226,381,0,moocML,mooc,42,46,mooc
13389,1226,1105,0,moocML,mooc,42,52,mooc
13390,1226,662,1,moocML,mooc,42,80,mooc
13391,1226,966,0,moocML,mooc,42,311,mooc
13392,1226,646,0,moocML,mooc,42,91,mooc
13385,1226,277,0,moocML,mooc,42,100,mooc
13393,1226,1172,0,moocML,mooc,42,136,mooc
13375,1226,973,1,moocML,mooc,42,382,mooc
13373,1226,1434,0,moocML,mooc,42,138,mooc
13357,1226,509,0,moocML,mooc,42,383,mooc
13358,1226,95,0,moocML,mooc,42,431,mooc
13359,1226,1483,0,moocML,mooc,42,2,mooc
13360,1226,1355,1,moocML,mooc,42,425,mooc
13361,1226,423,1,moocML,mooc,42,358,mooc
13362,1226,1063,1,moocML,mooc,42,18,mooc
13363,1226,944,0,moocML,mooc,42,409,mooc
13374,1226,124,0,moocML,mooc,42,397,mooc
13364,1226,404,1,moocML,mooc,42,35,mooc
13366,1226,622,0,moocML,mooc,42,267,mooc
13367,1226,314,1,moocML,mooc,42,117,mooc
13368,1226,58,0,moocML,mooc,42,401,mooc
13369,1226,439,0,moocML,mooc,42,182,mooc
13370,1226,178,0,moocML,mooc,42,355,mooc
13371,1226,263,0,moocML,mooc,42,396,mooc
13372,1226,987,0,moocML,mooc,42,348,mooc
13365,1226,1218,0,moocML,mooc,42,241,mooc
13415,1226,1217,1,moocML,mooc,42,295,mooc
13394,1226,1437,0,moocML,mooc,42,214,mooc
13396,1226,1062,0,moocML,mooc,42,118,mooc
13395,1226,688,0,moocML,mooc,42,236,mooc
13412,1226,1214,0,moocML,mooc,42,181,mooc
13413,1226,1097,0,moocML,mooc,42,363,mooc
13411,1226,264,0,moocML,mooc,42,309,mooc
13409,1226,981,0,moocML,mooc,42,96,mooc
13408,1226,1056,0,moocML,mooc,42,292,mooc
13407,1226,1067,0,moocML,mooc,42,81,mooc
13406,1226,1259,1,moocML,mooc,42,353,mooc
13410,1226,1133,0,moocML,mooc,42,112,mooc
13404,1226,1047,1,moocML,mooc,42,388,mooc
13403,1226,799,0,moocML,mooc,42,198,mooc
13402,1226,561,0,moocML,mooc,42,218,mooc
13401,1226,975,0,moocML,mooc,42,203,mooc
13400,1226,878,0,moocML,mooc,42,4,mooc
13399,1226,156,0,moocML,mooc,42,191,mooc
13398,1226,134,0,moocML,mooc,42,51,mooc
13405,1226,620,0,moocML,mooc,42,146,mooc
13354,1226,828,0,moocML,mooc,42,5,mooc
13419,1227,1426,1,drive,drive,69,490,drive
13425,1228,1363,1,al_cpl,al_cpl,222,139,al_cpl
13424,1228,81,1,al_cpl,al_cpl,222,276,al_cpl
13423,1228,1502,1,al_cpl,al_cpl,222,210,al_cpl
13420,1228,202,1,al_cpl,al_cpl,222,277,al_cpl
13421,1228,1343,1,al_cpl,al_cpl,222,534,al_cpl
13420,1228,1093,1,pseudo,al_cpl,435,298,al_cpl
13420,1228,745,0,pseudo,al_cpl,339,324,mooc
13422,1228,1453,1,al_cpl,al_cpl,222,377,al_cpl
13427,1229,1085,0,al_cpl,al_cpl,346,345,al_cpl
13426,1229,831,0,al_cpl,al_cpl,346,453,al_cpl
13428,1229,1211,0,al_cpl,al_cpl,346,152,al_cpl
13429,1230,266,0,al_cpl,al_cpl,302,212,al_cpl
13430,1230,536,0,al_cpl,al_cpl,302,366,al_cpl
13431,1231,1093,1,al_cpl,al_cpl,360,298,al_cpl
13432,1231,1384,0,al_cpl,al_cpl,360,15,al_cpl
13433,1231,999,1,al_cpl,al_cpl,360,201,al_cpl
13434,1232,1093,1,pseudo,drive,435,298,al_cpl
13435,1232,1099,1,drive,drive,347,743,drive
13436,1232,1268,1,drive,drive,347,337,drive
13437,1232,1276,1,drive,drive,347,339,drive
13434,1232,509,0,pseudo,drive,298,383,mooc
13434,1232,402,1,drive,drive,347,756,drive
13438,1233,306,0,moocML,mooc,1,113,mooc
13439,1233,966,0,moocML,mooc,1,311,mooc
13440,1234,1114,0,moocDSA,mooc,437,21,mooc
13441,1235,1093,1,pseudo,mooc,435,298,al_cpl
13445,1235,41,1,moocML,mooc,138,326,mooc
13444,1235,423,1,moocML,mooc,138,358,mooc
13441,1235,975,1,moocML,mooc,138,203,mooc
13442,1235,1196,1,moocML,mooc,138,373,mooc
13441,1235,1067,0,pseudo,mooc,326,81,mooc
13443,1235,878,1,moocML,mooc,138,4,mooc
13446,1236,113,1,moocML,mooc,307,125,mooc
13447,1236,943,1,moocML,mooc,307,144,mooc
13448,1236,1205,1,moocML,mooc,307,430,mooc
13449,1236,1062,0,moocML,mooc,307,118,mooc
13450,1237,911,0,drive,drive,316,561,drive
13456,1238,1211,0,al_cpl,al_cpl,257,152,al_cpl
13455,1238,1159,0,al_cpl,al_cpl,257,542,al_cpl
13453,1238,1281,0,al_cpl,al_cpl,257,149,al_cpl
13451,1238,908,0,al_cpl,al_cpl,257,153,al_cpl
13454,1238,1553,0,al_cpl,al_cpl,257,145,al_cpl
13452,1238,1054,0,al_cpl,al_cpl,257,161,al_cpl
13464,1239,33,0,drive,drive,374,890,drive
13457,1239,763,0,drive,drive,374,888,drive
13458,1239,54,0,drive,drive,374,819,drive
13459,1239,891,0,drive,drive,374,835,drive
13460,1239,239,0,drive,drive,374,376,drive
13462,1239,1151,0,drive,drive,374,847,drive
13463,1239,474,0,drive,drive,374,882,drive
13461,1239,1267,0,drive,drive,374,894,drive
13470,1240,404,0,moocML,mooc,214,35,mooc
13495,1240,477,0,moocML,mooc,214,416,mooc
13494,1240,437,1,moocML,mooc,214,173,mooc
13493,1240,754,0,moocML,mooc,214,238,mooc
13492,1240,1062,0,moocML,mooc,214,118,mooc
13491,1240,199,1,moocML,mooc,214,298,mooc
13490,1240,1330,1,moocML,mooc,214,233,mooc
13489,1240,503,0,moocML,mooc,214,296,mooc
13488,1240,1483,0,moocML,mooc,214,2,mooc
13487,1240,1259,1,moocML,mooc,214,353,mooc
13486,1240,799,1,moocML,mooc,214,198,mooc
13485,1240,878,1,moocML,mooc,214,4,mooc
13484,1240,317,0,moocML,mooc,214,147,mooc
13483,1240,181,0,moocML,mooc,214,53,mooc
13482,1240,1097,1,moocML,mooc,214,363,mooc
13480,1240,673,0,moocML,mooc,214,29,mooc
13479,1240,493,1,moocML,mooc,214,142,mooc
13478,1240,1067,0,moocML,mooc,214,81,mooc
13477,1240,561,0,moocML,mooc,214,218,mooc
13476,1240,1582,1,moocML,mooc,214,0,mooc
13475,1240,981,0,moocML,mooc,214,96,mooc
13474,1240,616,0,moocML,mooc,214,28,mooc
13473,1240,1487,1,moocML,mooc,214,33,mooc
13472,1240,783,0,moocML,mooc,214,316,mooc
13471,1240,944,1,moocML,mooc,214,409,mooc
13465,1240,337,0,moocML,mooc,214,304,mooc
13466,1240,264,0,moocML,mooc,214,309,mooc
13467,1240,393,0,moocML,mooc,214,97,mooc
13469,1240,855,1,moocML,mooc,214,417,mooc
13468,1240,124,0,moocML,mooc,214,397,mooc
13481,1240,563,1,moocML,mooc,214,387,mooc
13465,1240,966,0,pseudo,mooc,272,311,mooc
13465,1240,1093,1,pseudo,mooc,435,298,al_cpl
13465,1240,1404,1,pseudo,mooc,193,365,al_cpl
13465,1240,745,0,pseudo,mooc,339,324,mooc
13507,1241,514,0,al_cpl,al_cpl,165,503,al_cpl
13496,1241,363,0,al_cpl,al_cpl,165,16,al_cpl
13497,1241,1282,0,al_cpl,al_cpl,165,401,al_cpl
13498,1241,686,0,al_cpl,al_cpl,165,166,al_cpl
13499,1241,1272,0,al_cpl,al_cpl,165,461,al_cpl
13500,1241,1229,0,al_cpl,al_cpl,165,9,al_cpl
13501,1241,1186,0,al_cpl,al_cpl,165,239,al_cpl
13502,1241,1179,0,al_cpl,al_cpl,165,121,al_cpl
13503,1241,193,0,al_cpl,al_cpl,165,234,al_cpl
13504,1241,72,0,al_cpl,al_cpl,165,280,al_cpl
13505,1241,397,0,al_cpl,al_cpl,165,356,al_cpl
13506,1241,1473,0,al_cpl,al_cpl,165,402,al_cpl
13508,1242,65,0,drive,drive,258,660,drive
13509,1243,745,0,pseudo,mooc,339,324,mooc
13509,1243,1404,1,pseudo,mooc,193,365,al_cpl
13509,1243,214,0,moocDSA,mooc,306,281,mooc
13510,1243,36,0,moocDSA,mooc,306,244,mooc
13511,1243,1021,0,moocDSA,mooc,306,340,mooc
13512,1243,19,1,moocDSA,mooc,306,365,mooc
13513,1243,827,1,moocDSA,mooc,306,426,mooc
13514,1243,445,1,moocDSA,mooc,306,93,mooc
13515,1243,1565,0,moocDSA,mooc,306,193,mooc
13516,1243,717,1,moocDSA,mooc,306,249,mooc
13517,1243,726,0,moocDSA,mooc,306,20,mooc
13518,1243,1206,1,moocDSA,mooc,306,122,mooc
13523,1244,1194,0,moocDSA,mooc,436,208,mooc
13519,1244,484,0,moocDSA,mooc,436,297,mooc
13520,1244,1446,1,moocDSA,mooc,436,87,mooc
13522,1244,1106,1,moocDSA,mooc,436,252,mooc
13521,1244,1175,0,moocDSA,mooc,436,333,mooc
13519,1244,1093,1,pseudo,mooc,435,298,al_cpl
13519,1244,966,0,pseudo,mooc,272,311,mooc
13524,1245,745,0,moocML,mooc,325,324,mooc
13525,1245,1062,0,moocML,mooc,325,118,mooc
13526,1245,878,1,moocML,mooc,325,4,mooc
13528,1245,646,1,moocML,mooc,325,91,mooc
13529,1245,561,0,moocML,mooc,325,218,mooc
13530,1245,1434,1,moocML,mooc,325,138,mooc
13527,1245,317,0,moocML,mooc,325,147,mooc
13532,1246,741,0,al_cpl,al_cpl,47,147,al_cpl
13533,1246,312,0,al_cpl,al_cpl,47,189,al_cpl
13534,1246,579,0,al_cpl,al_cpl,47,146,al_cpl
13535,1246,964,1,al_cpl,al_cpl,47,537,al_cpl
13536,1246,1397,0,al_cpl,al_cpl,47,154,al_cpl
13531,1246,1404,1,pseudo,al_cpl,193,365,al_cpl
13538,1246,453,0,al_cpl,al_cpl,47,291,al_cpl
13537,1246,908,0,al_cpl,al_cpl,47,153,al_cpl
13531,1246,745,0,pseudo,al_cpl,339,324,mooc
13531,1246,657,1,al_cpl,al_cpl,47,142,al_cpl
13546,1247,1490,0,moocDSA,mooc,87,223,mooc
13549,1247,1513,0,moocDSA,mooc,87,342,mooc
13548,1247,1175,0,moocDSA,mooc,87,333,mooc
13547,1247,1170,0,moocDSA,mooc,87,116,mooc
13545,1247,251,0,moocDSA,mooc,87,23,mooc
13551,1247,368,0,moocDSA,mooc,87,172,mooc
13543,1247,1522,0,moocDSA,mooc,87,235,mooc
13542,1247,1394,0,moocDSA,mooc,87,374,mooc
13541,1247,946,1,moocDSA,mooc,87,265,mooc
13539,1247,700,0,pseudo,mooc,185,289,mooc
13539,1247,509,0,pseudo,mooc,298,383,mooc
13544,1247,705,0,moocDSA,mooc,87,70,mooc
13550,1247,1489,0,moocDSA,mooc,87,400,mooc
13539,1247,1198,0,moocDSA,mooc,87,153,mooc
13552,1247,593,0,moocDSA,mooc,87,62,mooc
13540,1247,872,1,moocDSA,mooc,87,260,mooc
13539,1247,1088,1,pseudo,mooc,273,46,al_cpl
13558,1247,1462,0,moocDSA,mooc,87,143,mooc
13557,1247,366,0,moocDSA,mooc,87,427,mooc
13539,1247,1033,1,pseudo,mooc,98,99,al_cpl
13555,1247,1418,0,moocDSA,mooc,87,212,mooc
13554,1247,1021,0,moocDSA,mooc,87,340,mooc
13553,1247,484,0,moocDSA,mooc,87,297,mooc
13556,1247,819,1,moocDSA,mooc,87,247,mooc
13559,1248,826,0,al_cpl,al_cpl,263,174,al_cpl
13560,1249,1418,1,moocDSA,mooc,420,212,mooc
13560,1249,745,0,pseudo,mooc,339,324,mooc
13560,1249,1093,1,pseudo,mooc,435,298,al_cpl
13561,1249,214,0,moocDSA,mooc,420,281,mooc
13562,1249,1175,0,moocDSA,mooc,420,333,mooc
13566,1250,812,0,al_cpl,al_cpl,340,286,al_cpl
13567,1250,293,0,al_cpl,al_cpl,340,10,al_cpl
13568,1250,1376,0,al_cpl,al_cpl,340,7,al_cpl
13569,1250,760,0,al_cpl,al_cpl,340,68,al_cpl
13570,1250,1216,0,al_cpl,al_cpl,340,528,al_cpl
13575,1250,1317,0,al_cpl,al_cpl,340,418,al_cpl
13572,1250,1025,0,al_cpl,al_cpl,340,245,al_cpl
13573,1250,842,0,al_cpl,al_cpl,340,412,al_cpl
13574,1250,837,0,al_cpl,al_cpl,340,32,al_cpl
13563,1250,1289,0,al_cpl,al_cpl,340,342,al_cpl
13564,1250,1596,0,al_cpl,al_cpl,340,177,al_cpl
13571,1250,460,0,al_cpl,al_cpl,340,379,al_cpl
13565,1250,684,0,al_cpl,al_cpl,340,167,al_cpl
13582,1251,555,0,al_cpl,al_cpl,377,521,al_cpl
13604,1251,761,0,al_cpl,al_cpl,377,396,al_cpl
13583,1251,935,0,al_cpl,al_cpl,377,399,al_cpl
13606,1251,1299,0,al_cpl,al_cpl,377,224,al_cpl
13607,1251,558,0,al_cpl,al_cpl,377,473,al_cpl
13608,1251,526,0,al_cpl,al_cpl,377,169,al_cpl
13609,1251,262,0,al_cpl,al_cpl,377,459,al_cpl
13610,1251,807,0,al_cpl,al_cpl,377,23,al_cpl
13611,1251,892,0,al_cpl,al_cpl,377,118,al_cpl
13612,1251,735,0,al_cpl,al_cpl,377,262,al_cpl
13613,1251,161,0,al_cpl,al_cpl,377,336,al_cpl
13614,1251,40,0,al_cpl,al_cpl,377,378,al_cpl
13615,1251,953,0,al_cpl,al_cpl,377,75,al_cpl
13616,1251,86,0,al_cpl,al_cpl,377,248,al_cpl
13617,1251,202,1,al_cpl,al_cpl,377,277,al_cpl
13618,1251,334,0,al_cpl,al_cpl,377,53,al_cpl
13619,1251,913,0,al_cpl,al_cpl,377,390,al_cpl
13620,1251,1118,0,al_cpl,al_cpl,377,83,al_cpl
13605,1251,418,0,al_cpl,al_cpl,377,265,al_cpl
13603,1251,1517,0,al_cpl,al_cpl,377,221,al_cpl
13602,1251,473,0,al_cpl,al_cpl,377,78,al_cpl
13601,1251,81,1,al_cpl,al_cpl,377,276,al_cpl
13584,1251,46,0,al_cpl,al_cpl,377,519,al_cpl
13585,1251,1138,0,al_cpl,al_cpl,377,433,al_cpl
13586,1251,1247,0,al_cpl,al_cpl,377,253,al_cpl
13587,1251,213,0,al_cpl,al_cpl,377,420,al_cpl
13588,1251,1477,0,al_cpl,al_cpl,377,478,al_cpl
13589,1251,1300,0,al_cpl,al_cpl,377,13,al_cpl
13590,1251,81,1,al_cpl,al_cpl,377,276,al_cpl
13581,1251,1237,0,al_cpl,al_cpl,377,485,al_cpl
